credit_card_num,card_code,expire_month,expire_year,card_type,Owner_email
551000000001784,219,11,2028,Visa,uhaggarne@nsu.edu
551000000001785,554,9,2029,Visa,bpischoff6m@nsu.edu
551000000001786,206,5,2025,Visa,sleiferx@nsu.edu
551000000001787,841,3,2029,Visa,ahegerty2a@nsu.edu
551000000001788,481,7,2032,Visa,mcaulfieldab@nsu.edu
551000000001789,74,9,2028,Visa,bmarzele40@nsu.edu
551000000001790,838,12,2031,Visa,jiacapucci7o@nsu.edu
551000000001791,697,6,2023,Visa,bpalphramandc1@nsu.edu
551000000001792,354,2,2028,Visa,dlepick3b@nsu.edu
551000000001793,408,11,2028,Visa,abrandoneb6@nsu.edu
551000000001794,830,10,2025,Visa,kmusslewhitedp@nsu.edu
551000000001795,299,10,2024,Visa,pgorbellpj@nsu.edu
551000000001796,756,8,2028,Visa,jwinfred3s@nsu.edu
551000000001797,653,9,2029,Visa,hbrosij8@nsu.edu
551000000001798,498,2,2023,Visa,apinckstonekz@nsu.edu
551000000001799,163,7,2029,Visa,dhowgateot@nsu.edu
551000000001800,367,2,2028,Visa,gmarsy2h@nsu.edu
551000000001801,90,3,2031,Visa,cklyner56@nsu.edu
551000000001802,42,8,2026,Visa,avirr66@nsu.edu
551000000001803,908,4,2029,Visa,spapez8g@nsu.edu
551000000001804,609,11,2032,Visa,kbradderce@nsu.edu
551000000001805,422,6,2024,Visa,mbartkiewicz6p@nsu.edu
551000000001806,572,4,2029,Visa,mkendell79@nsu.edu
551000000001807,809,3,2025,Visa,lmaccafferky8w@nsu.edu
551000000001808,235,12,2025,Visa,kisbell9l@nsu.edu
551000000001809,284,9,2030,Visa,gduncansonp0@nsu.edu
551000000001810,940,6,2026,Visa,vlinturnax@nsu.edu
551000000001811,702,2,2024,Visa,dsinkinson8@nsu.edu
551000000001812,206,9,2024,Visa,dgoodbournb5@nsu.edu
551000000001813,523,6,2031,Visa,tthorpel@nsu.edu
551000000001814,409,8,2030,Visa,mjenkinsonf0@nsu.edu
551000000001815,649,8,2024,Visa,gbysouthhh@nsu.edu
551000000001816,842,9,2024,Visa,cjorghy@nsu.edu
551000000001817,741,6,2031,Visa,rsturgisaq@nsu.edu
551000000001818,982,4,2024,Visa,ajancey1m@nsu.edu
551000000001819,401,1,2026,Visa,eamott90@nsu.edu
551000000001820,7,11,2026,Visa,tpearman9y@nsu.edu
551000000001821,478,4,2031,Visa,bmalbonee@nsu.edu
551000000001822,421,7,2030,Visa,ljohannessonqm@nsu.edu
551000000001823,167,8,2025,Visa,cpelzer8k@nsu.edu
551000000001824,955,4,2026,Visa,bpaolone9x@nsu.edu
551000000001825,175,1,2031,Visa,vdandyle@nsu.edu
551000000001826,284,7,2028,Visa,kbouzek4d@nsu.edu
551000000001827,341,9,2032,Visa,fsimmiga9@nsu.edu
551000000001828,459,8,2027,Visa,agoodselld8@nsu.edu
551000000001829,359,6,2029,Visa,llangangx@nsu.edu
551000000001830,180,6,2031,Visa,chatzarpk@nsu.edu
551000000001831,971,4,2032,Visa,cmctears@nsu.edu
551000000001832,351,2,2024,Visa,cguiraud7r@nsu.edu
551000000001833,342,10,2030,Visa,cmayhoumq@nsu.edu
551000000001834,199,9,2028,Visa,csarfassnc@nsu.edu
551000000001835,242,6,2025,Visa,fquinlanrb@nsu.edu
551000000001836,823,11,2023,Visa,dabrahamovitz41@nsu.edu
551000000001837,87,8,2025,Visa,shawyes8g@nsu.edu
551000000001838,20,8,2032,Visa,zcowl7l@nsu.edu
551000000001839,846,12,2031,Visa,rdrif7@nsu.edu
551000000001840,222,9,2031,Visa,kpirronef5@nsu.edu
551000000001841,140,7,2027,Visa,cdorrellgi@nsu.edu
551000000001842,341,4,2024,Visa,chodgins9m@nsu.edu
551000000001843,655,1,2028,Visa,dcaffertya5@nsu.edu
551000000001844,245,10,2028,Visa,alemar2@nsu.edu
551000000001845,30,11,2027,Visa,fmcall42@nsu.edu
551000000001846,451,1,2023,Visa,scamellibm@nsu.edu
551000000001847,738,6,2031,Visa,egorringe8@nsu.edu
551000000001848,33,8,2026,Visa,cgorstidge71@nsu.edu
551000000001849,16,8,2030,Visa,adegogayc5@nsu.edu
551000000001850,413,3,2025,Visa,agillmorqz@nsu.edu
551000000001851,514,9,2023,Visa,pgroome3y@nsu.edu
551000000001852,567,3,2031,Visa,blucio41@nsu.edu
551000000001853,272,7,2032,Visa,ckingswoodqb@nsu.edu
551000000001854,998,10,2031,Visa,kdavis3k@nsu.edu
551000000001855,399,11,2032,Visa,gocorrigane52@nsu.edu
551000000001856,601,5,2028,Visa,bjuliffj1@nsu.edu
551000000001857,442,12,2027,Visa,rventonjr@nsu.edu
551000000001858,349,7,2025,Visa,rbarstowmd@nsu.edu
551000000001859,837,12,2027,Visa,sroofenk@nsu.edu
551000000001860,312,7,2023,Visa,lmelling3j@nsu.edu
551000000001861,61,8,2029,Visa,ufriendx@nsu.edu
551000000001862,111,11,2026,Visa,nlarhamap@nsu.edu
551000000001863,272,9,2023,Visa,gescalanteg4@nsu.edu
551000000001864,155,5,2029,Visa,imacgruerkc@nsu.edu
551000000001865,356,7,2029,Visa,ktarboxpb@nsu.edu
551000000001866,668,5,2030,Visa,avasyukhichev1g@nsu.edu
551000000001867,190,7,2026,Visa,dcoddingtonb1@nsu.edu
551000000001868,33,7,2032,Visa,adahlman63@nsu.edu
551000000001869,776,4,2026,Visa,xkubikbs@nsu.edu
551000000001870,474,6,2030,Visa,sshropsheir6j@nsu.edu
551000000001871,465,11,2025,Visa,mesmonde9r@nsu.edu
551000000001872,258,2,2024,Visa,mburkill9y@nsu.edu
551000000001873,766,8,2025,Visa,meddowdu@nsu.edu
551000000001874,752,2,2024,Visa,gschieferstenkv@nsu.edu
551000000001875,238,12,2025,Visa,dknellerme@nsu.edu
551000000001876,593,11,2026,Visa,tmaestrinioz@nsu.edu
551000000001877,256,6,2025,Visa,aspottswood8e@nsu.edu
551000000001878,50,1,2031,Visa,tdriffield77@nsu.edu
551000000001879,375,2,2024,Visa,wdowse13@nsu.edu
551000000001880,370,9,2023,Visa,yloren3r@nsu.edu
551000000001881,149,1,2028,Visa,cbelverstonefq@nsu.edu
551000000001882,929,4,2024,Visa,pjeffryes2p@nsu.edu
551000000001883,258,8,2028,Visa,fjorioz80@nsu.edu
551000000001884,649,11,2031,Visa,ayarddc@nsu.edu
551000000001885,286,1,2024,Visa,pamiss6q@nsu.edu
551000000001886,802,1,2023,Visa,apinchoe@nsu.edu
551000000001887,14,12,2031,Visa,ppiquardr8@nsu.edu
551000000001888,716,7,2023,Visa,rboydle6g@nsu.edu
551000000001889,273,9,2023,Visa,kphilbrook8j@nsu.edu
551000000001890,682,7,2026,Visa,ppumphreybp@nsu.edu
551000000001891,667,4,2024,Visa,etroy4x@nsu.edu
551000000001892,44,4,2026,Visa,hbintonme@nsu.edu
551000000001893,2,4,2024,Visa,ccrostondx@nsu.edu
551000000001894,189,11,2026,Visa,ktreherex@nsu.edu
551000000001895,145,8,2028,Visa,rtrowlerj@nsu.edu
551000000001896,969,9,2027,Visa,npickinfo@nsu.edu
551000000001897,841,5,2032,Visa,bspottiswoodhm@nsu.edu
551000000001898,460,5,2024,Visa,mmessinghammw@nsu.edu
551000000001899,313,3,2026,Visa,gloxley9g@nsu.edu
551000000001900,988,2,2025,Visa,aroof2k@nsu.edu
551000000001901,238,7,2028,Visa,cadamowicz1v@nsu.edu
551000000001902,139,9,2025,Visa,zgomer5f@nsu.edu
551000000001903,975,6,2029,Visa,grunacresc3@nsu.edu
551000000001904,771,4,2026,Visa,tpflegerm9@nsu.edu
551000000001905,711,1,2032,Visa,rplet4m@nsu.edu
551000000001906,209,2,2029,Visa,dmcdonnellab@nsu.edu
551000000001907,163,8,2023,Visa,mbelchambj@nsu.edu
551000000001908,328,7,2029,Visa,kfaint5s@nsu.edu
551000000001909,868,2,2031,Visa,cdiffley5w@nsu.edu
551000000001910,915,12,2023,Visa,astitte7@nsu.edu
551000000001911,339,5,2027,Visa,twhimpej@nsu.edu
551000000001912,845,7,2030,Visa,tgettonei8@nsu.edu
551000000001913,675,3,2023,Visa,sghidoniko@nsu.edu
551000000001914,400,8,2027,Visa,isiviter1t@nsu.edu
551000000001915,73,11,2024,Visa,asach6w@nsu.edu
551000000001916,663,8,2032,Visa,hcluitt76@nsu.edu
551000000001917,178,3,2031,Visa,mcelloni8g@nsu.edu
551000000001918,416,7,2029,Visa,ksprowle5w@nsu.edu
551000000001919,261,1,2025,Visa,abattrick5k@nsu.edu
551000000001920,401,9,2026,Visa,mandraultbz@nsu.edu
551000000001921,959,3,2032,Visa,wcristofanoid@nsu.edu
551000000001922,716,11,2027,Visa,jfordy62@nsu.edu
551000000001923,390,8,2026,Visa,chatherley91@nsu.edu
551000000001924,909,10,2028,Visa,gallinas@nsu.edu
551000000001925,424,1,2031,Visa,edingate1x@nsu.edu
551000000001926,193,10,2024,Visa,rjaggers8r@nsu.edu
551000000001927,833,7,2024,Visa,lpoltunr5@nsu.edu
551000000001928,704,1,2028,Visa,vcockitt3a@nsu.edu
551000000001929,224,11,2029,Visa,dketcheral@nsu.edu
551000000001930,601,2,2031,Visa,rkulislz@nsu.edu
551000000001931,933,4,2031,Visa,rscampm5@nsu.edu
551000000001932,994,6,2031,Visa,bsauternq@nsu.edu
551000000001933,397,11,2027,Visa,gbulwardqi@nsu.edu
551000000001934,915,5,2023,Visa,jcollara8@nsu.edu
551000000001935,437,1,2030,Visa,rwinchcumfp@nsu.edu
551000000001936,240,10,2023,Visa,draddenfx@nsu.edu
551000000001937,844,8,2027,Visa,akordtgw@nsu.edu
551000000001938,545,10,2031,Visa,ebortoloni6h@nsu.edu
551000000001939,824,1,2024,Visa,kclapp6s@nsu.edu
551000000001940,76,11,2029,Visa,shogbinc6@nsu.edu
551000000001941,67,11,2030,Visa,bwillougheyfy@nsu.edu
551000000001942,726,4,2029,Visa,ddibiagihg@nsu.edu
551000000001943,969,11,2031,Visa,cblumirerk@nsu.edu
551000000001944,69,4,2024,Visa,tbaynesl0@nsu.edu
551000000001945,961,6,2024,Visa,nvanvelde1q@nsu.edu
551000000001946,245,8,2029,Visa,vsackes1z@nsu.edu
551000000001947,574,6,2028,Visa,dfallen68@nsu.edu
551000000001948,781,12,2029,Visa,tmisselbrooko0@nsu.edu
551000000001949,481,4,2025,Visa,gdignall3j@nsu.edu
551000000001950,411,3,2024,Visa,dgilmorebw@nsu.edu
551000000001951,395,9,2026,Visa,cshearafa@nsu.edu
551000000001952,837,7,2028,Visa,lcully3l@nsu.edu
551000000001953,574,11,2029,Visa,vharnetty5h@nsu.edu
551000000001954,155,1,2029,Visa,pplummerat@nsu.edu
551000000001955,747,8,2028,Visa,lhubertbx@nsu.edu
551000000001956,862,8,2028,Visa,hmacgauhyqy@nsu.edu
551000000001957,762,4,2029,Visa,lmartland7a@nsu.edu
551000000001958,541,3,2032,Visa,pwhithamo3@nsu.edu
551000000001959,417,12,2029,Visa,cfliegerc@nsu.edu
551000000001960,201,6,2026,Visa,mdancer3v@nsu.edu
551000000001961,103,2,2028,Visa,lhouldcroftb7@nsu.edu
551000000001962,72,4,2027,Visa,cbrandescd@nsu.edu
551000000001963,849,6,2025,Visa,hroydonjj@nsu.edu
551000000001964,110,6,2025,Visa,yarndtsenqx@nsu.edu
551000000001965,466,12,2028,Visa,rsennettph@nsu.edu
551000000001966,561,8,2026,Visa,kdavydenko89@nsu.edu
551000000001967,938,11,2030,Visa,sthornborrowh4@nsu.edu
551000000001968,45,11,2026,Visa,hcloakek@nsu.edu
551000000001969,604,11,2032,Visa,lsturley1r@nsu.edu
551000000001970,882,11,2025,Visa,cbarnhart1t@nsu.edu
551000000001971,152,4,2030,Visa,wdevorill6b@nsu.edu
551000000001972,871,8,2023,Visa,ddumphydi@nsu.edu
551000000001973,488,8,2031,Visa,wagrondy@nsu.edu
551000000001974,708,11,2028,Visa,hghiola@nsu.edu
551000000001975,217,12,2027,Visa,mtakkos1g@nsu.edu
551000000001976,447,8,2026,Visa,hdearsley4b@nsu.edu
551000000001977,164,8,2023,Visa,cdullardbp@nsu.edu
551000000001978,754,8,2028,Visa,aiacovuzzil1@nsu.edu
551000000001979,714,8,2030,Visa,jblackbournmv@nsu.edu
551000000001980,393,8,2031,Visa,lberkelynq@nsu.edu
551000000001981,752,5,2025,Visa,tfidgeon66@nsu.edu
551000000001982,724,3,2029,Visa,awanstall3l@nsu.edu
551000000001983,440,3,2023,Visa,mbidwellc3@nsu.edu
551000000001984,241,11,2023,Visa,rbathoejy@nsu.edu
551000000001985,3,5,2029,Visa,pdesaurk7@nsu.edu
551000000001986,701,5,2024,Visa,bcaplinnu@nsu.edu
551000000001987,93,11,2025,Visa,aspilletteg@nsu.edu
551000000001988,657,3,2027,Visa,asaveryy@nsu.edu
551000000001989,718,11,2025,Visa,bsheildsep@nsu.edu
551000000001990,685,8,2031,Visa,brouchyc9@nsu.edu
551000000001991,508,5,2023,Visa,sprobylm@nsu.edu
551000000001992,280,1,2027,Visa,bwhittonqg@nsu.edu
551000000001993,283,8,2032,Visa,lhulance1d@nsu.edu
551000000001994,163,3,2030,Visa,pdennisonal@nsu.edu
551000000001995,971,12,2026,Visa,kperle7k@nsu.edu
551000000001996,913,9,2027,Visa,dshille8@nsu.edu
551000000001997,455,10,2029,Visa,bdenevehs@nsu.edu
551000000001998,889,10,2029,Visa,asheldrakeok@nsu.edu
551000000001999,716,8,2027,Visa,abithellon@nsu.edu
551000000002000,330,12,2023,Visa,ofumagalliqv@nsu.edu
551000000002001,814,2,2030,Visa,mfroome64@nsu.edu
551000000002002,330,1,2023,Visa,sglassmani3@nsu.edu
551000000002003,352,3,2029,Visa,gmaase5f@nsu.edu
551000000002004,121,12,2031,Visa,htheobold74@nsu.edu
551000000002005,11,1,2025,Visa,dgrogona33@nsu.edu
551000000002006,476,5,2028,Visa,cceaser3h@nsu.edu
551000000002007,527,9,2023,Visa,dcapnerk5@nsu.edu
551000000002008,172,3,2029,Visa,smarielleq2@nsu.edu
551000000002009,384,6,2026,Visa,jwhisbyqk@nsu.edu
551000000002010,288,1,2028,Visa,fdeeneyaz@nsu.edu
551000000002011,219,1,2032,Visa,ngarahanbo@nsu.edu
551000000002012,34,11,2030,Visa,genstonej0@nsu.edu
551000000002013,329,9,2030,Visa,pvanveldeok@nsu.edu
551000000002014,556,3,2028,Visa,rgrzeszczakp4@nsu.edu
551000000002015,727,2,2031,Visa,gladbury86@nsu.edu
551000000002016,747,4,2023,Visa,jturmel27@nsu.edu
551000000002017,866,9,2031,Visa,cgrininch@nsu.edu
551000000002018,485,6,2026,Visa,planceleyne@nsu.edu
551000000002019,412,5,2026,Visa,tchazelas4n@nsu.edu
551000000002020,356,10,2031,Visa,plucybp@nsu.edu
551000000002021,158,12,2030,Visa,sburdenir@nsu.edu
551000000002022,784,2,2028,Visa,lsnelgar4f@nsu.edu
551000000002023,355,11,2032,Visa,scribbin5a@nsu.edu
551000000002024,384,10,2031,Visa,jsagg5p@nsu.edu
551000000002025,139,3,2030,Visa,lvanichev37@nsu.edu
551000000002026,547,9,2029,Visa,amanshawax@nsu.edu
551000000002027,577,3,2032,Visa,oarmoureh@nsu.edu
551000000002028,310,1,2032,Visa,buzellii5@nsu.edu
551000000002029,729,9,2030,Visa,adraiseyjv@nsu.edu
551000000002030,907,8,2029,Visa,mpattieod@nsu.edu
551000000002031,876,11,2029,Visa,ktitterrell1e@nsu.edu
551000000002032,219,8,2031,Visa,aarmer6l@nsu.edu
551000000002033,298,3,2030,Visa,rbulluck24@nsu.edu
551000000002034,478,5,2030,Visa,brubinfajnf4@nsu.edu
551000000002035,840,11,2029,Visa,dbaldcockha@nsu.edu
551000000002036,906,9,2031,Visa,rmorot9l@nsu.edu
551000000002037,830,3,2029,Visa,bruseak@nsu.edu
551000000002038,873,8,2028,Visa,ibossinghamh@nsu.edu
551000000002039,165,11,2026,Visa,knoni23@nsu.edu
551000000002040,877,5,2030,Visa,bnisena7@nsu.edu
551000000002041,319,7,2030,Visa,mbellshamcd@nsu.edu
551000000002042,19,12,2029,Visa,mwhitbyqo@nsu.edu
551000000002043,631,12,2032,Visa,akibbeequ@nsu.edu
551000000002044,381,10,2027,Visa,agoodbairnl@nsu.edu
551000000002045,301,11,2023,Visa,jbooi1b@nsu.edu
551000000002046,898,7,2032,Visa,sstrelitzer2f@nsu.edu
551000000002047,851,5,2030,Visa,madamik5r@nsu.edu
551000000002048,327,9,2029,Visa,kbrimmacombe8v@nsu.edu
551000000002049,8,12,2030,Visa,psteelsn1@nsu.edu
551000000002050,526,9,2030,Visa,afavelar9@nsu.edu
551000000002051,395,2,2023,Visa,cmccarrick1k@nsu.edu
551000000002052,457,3,2024,Visa,mdannohl6s@nsu.edu
551000000002053,120,4,2026,Visa,dgraves9d@nsu.edu
551000000002054,831,2,2028,Visa,jmalden9h@nsu.edu
551000000002055,659,8,2031,Visa,sjeana8@nsu.edu
551000000002056,474,3,2029,Visa,lpanton1e@nsu.edu
551000000002057,773,2,2025,Visa,ltedmanbc@nsu.edu
551000000002058,412,7,2027,Visa,sburlera@nsu.edu
551000000002059,329,3,2025,Visa,toloinn13@nsu.edu
551000000002060,566,1,2025,Visa,fbehrendsen34@nsu.edu
551000000002061,784,3,2032,Visa,mashling8s@nsu.edu
551000000002062,269,6,2026,Visa,gperrett7h@nsu.edu
551000000002063,931,12,2032,Visa,sgerrancz@nsu.edu
551000000002064,656,10,2027,Visa,qstandbrooked1@nsu.edu
551000000002065,401,9,2029,Visa,tsellandn2@nsu.edu
551000000002066,327,4,2027,Visa,mbuesdennk@nsu.edu
551000000002067,733,8,2025,Visa,pbortolazziol@nsu.edu
551000000002068,490,3,2028,Visa,jslavin69@nsu.edu
551000000002069,390,1,2027,Visa,rfilippozzi7q@nsu.edu
551000000002070,673,6,2028,Visa,cpietroniad@nsu.edu
551000000002071,31,10,2030,Visa,ooakmanbd@nsu.edu
551000000002072,41,6,2027,Visa,gmarcusseniq@nsu.edu
551000000002073,187,10,2027,Visa,bduncansonp5@nsu.edu
551000000002074,962,5,2032,Visa,hraffin1l@nsu.edu
551000000002075,899,8,2032,Visa,mangeau1q@nsu.edu
551000000002076,681,8,2029,Visa,wbossom7t@nsu.edu
551000000002077,505,3,2026,Visa,hbowdon9a@nsu.edu
551000000002078,393,9,2028,Visa,mlortzingew@nsu.edu
551000000002079,193,12,2032,Visa,mphillpsk8@nsu.edu
551000000002080,153,1,2030,Visa,rbellord2o@nsu.edu
551000000002081,716,8,2026,Visa,kdupreeam@nsu.edu
551000000002082,202,2,2032,Visa,mbushille7@nsu.edu
551000000002083,999,6,2029,Visa,chazaelgs@nsu.edu
551000000002084,756,10,2025,Visa,rcalverd61@nsu.edu
551000000002085,52,8,2024,Visa,igetley3@nsu.edu
551000000002086,636,9,2028,Visa,oguerreo@nsu.edu
551000000002087,918,9,2025,Visa,rburtwistler8@nsu.edu
551000000002088,433,7,2031,Visa,svowden92@nsu.edu
551000000002089,656,6,2025,Visa,collerearnshaw43@nsu.edu
551000000002090,851,4,2031,Visa,lborgnee0@nsu.edu
551000000002091,866,7,2031,Visa,twastallr4@nsu.edu
551000000002092,854,3,2024,Visa,eodonohuenx@nsu.edu
551000000002093,449,11,2024,Visa,ggaita7@nsu.edu
551000000002094,197,7,2027,Visa,afynnny@nsu.edu
551000000002095,502,7,2027,Visa,ocrips7g@nsu.edu
551000000002096,237,9,2027,Visa,lsellekaj@nsu.edu
551000000002097,63,3,2027,Visa,fbehling6@nsu.edu
551000000002098,802,4,2023,Visa,dfahrenbach1o@nsu.edu
551000000002099,172,11,2028,Visa,awillderjq@nsu.edu
551000000002100,105,7,2027,Visa,rnassyl4@nsu.edu
551000000002101,540,2,2026,Visa,gducej@nsu.edu
551000000002102,308,9,2029,Visa,cmicalleft@nsu.edu
551000000002103,919,5,2030,Visa,pbulley30@nsu.edu
551000000002104,332,10,2030,Visa,hbrinson3y@nsu.edu
551000000002105,629,11,2023,Visa,mhawkyensck@nsu.edu
551000000002106,218,7,2026,Visa,gdwyrky@nsu.edu
551000000002107,755,5,2030,Visa,oworhammn@nsu.edu
551000000002108,318,9,2029,Visa,crotter3q@nsu.edu
551000000002109,632,6,2032,Visa,llangabeer6u@nsu.edu
551000000002110,974,1,2032,Visa,kmoulsdallkk@nsu.edu
551000000002111,821,10,2023,Visa,bhembling3b@nsu.edu
551000000002112,959,4,2028,Visa,rcenterbj@nsu.edu
551000000002113,474,6,2026,Visa,aanthilli2@nsu.edu
551000000002114,391,10,2031,Visa,areaperj0@nsu.edu
551000000002115,350,7,2031,Visa,skubik83@nsu.edu
551000000002116,539,6,2026,Visa,selambe@nsu.edu
551000000002117,132,3,2029,Visa,awedgbrowek@nsu.edu
551000000002118,788,5,2024,Visa,mgeorgi5b@nsu.edu
551000000002119,546,11,2030,Visa,mickowics63@nsu.edu
551000000002120,836,8,2026,Visa,ldickinsbh@nsu.edu
551000000002121,369,4,2028,Visa,fsanthousedb@nsu.edu
551000000002122,329,4,2027,Visa,wpougherdo@nsu.edu
551000000002123,155,7,2029,Visa,sbrufff2@nsu.edu
551000000002124,968,10,2032,Visa,habreyg5@nsu.edu
551000000002125,727,8,2026,Visa,myacob50@nsu.edu
551000000002126,111,12,2026,Visa,tfosseyan@nsu.edu
551000000002127,86,11,2026,Visa,rdelmontig2@nsu.edu
551000000002128,277,5,2024,Visa,lwebberro@nsu.edu
551000000002129,293,11,2027,Visa,mdutnall1f@nsu.edu
551000000002130,803,3,2027,Visa,obulfit3v@nsu.edu
551000000002131,290,6,2028,Visa,jlonnonip@nsu.edu
551000000002132,653,1,2024,Visa,mlightollerk1@nsu.edu
551000000002133,232,6,2026,Visa,chardenn8@nsu.edu
551000000002134,871,12,2025,Visa,tcouzensa@nsu.edu
551000000002135,470,5,2027,Visa,atansey7z@nsu.edu
551000000002136,338,11,2029,Visa,gleddie3a@nsu.edu
551000000002137,16,1,2027,Visa,tbeggsrf@nsu.edu
551000000002138,641,9,2023,Visa,wlednerkg@nsu.edu
551000000002139,212,8,2023,Visa,sbiggamnh@nsu.edu
551000000002140,357,2,2029,Visa,cdutnallr1@nsu.edu
551000000002141,64,8,2028,Visa,aschankel7@nsu.edu
551000000002142,27,10,2023,Visa,preynaultc1@nsu.edu
551000000002143,724,11,2028,Visa,iozannead@nsu.edu
551000000002144,677,7,2023,Visa,cvardie6y@nsu.edu
551000000002145,681,1,2025,Visa,rtattershallf3@nsu.edu
551000000002146,456,9,2026,Visa,deliassenqz@nsu.edu
551000000002147,844,7,2029,Visa,wwoliter0@nsu.edu
551000000002148,745,1,2025,Visa,bgazzard1f@nsu.edu
551000000002149,582,4,2026,Visa,cskelhorn2l@nsu.edu
551000000002150,211,4,2028,Visa,mschreurs5h@nsu.edu
551000000002151,68,1,2032,Visa,gosmondah@nsu.edu
551000000002152,553,4,2024,Visa,melstoneik@nsu.edu
551000000002153,702,4,2025,Visa,agermainelw@nsu.edu
551000000002154,485,12,2029,Visa,kseefeldtpd@nsu.edu
551000000002155,937,11,2032,Visa,lwildey36@nsu.edu
551000000002156,559,6,2029,Visa,jstoresd4@nsu.edu
551000000002157,522,8,2024,Visa,ncamelliw@nsu.edu
551000000002158,43,10,2030,Visa,pizzettfs@nsu.edu
551000000002159,489,12,2024,Visa,kbattenhc@nsu.edu
551000000002160,990,6,2028,Visa,vcutbushhx@nsu.edu
551000000002161,92,10,2026,Visa,lbolamjq@nsu.edu
551000000002162,351,7,2032,Visa,warnely1j@nsu.edu
551000000002163,440,12,2030,Visa,tthorogood2o@nsu.edu
551000000002164,261,4,2030,Visa,lkleinercy@nsu.edu
551000000002165,946,3,2031,Visa,rmaccagueds@nsu.edu
551000000002166,417,12,2025,Visa,omullanek2@nsu.edu
551000000002167,994,9,2030,Visa,bhosby8n@nsu.edu
551000000002168,400,7,2030,Visa,csatfordo8@nsu.edu
551000000002169,143,12,2023,Visa,ctosneyp7@nsu.edu
551000000002170,66,1,2025,Visa,tamerighib0@nsu.edu
551000000002171,674,3,2030,Visa,fenrrico4@nsu.edu
551000000002172,914,5,2025,Visa,paltimas97@nsu.edu
551000000002173,938,10,2026,Visa,bmcquilty9s@nsu.edu
551000000002174,250,9,2032,Visa,belleringtonmf@nsu.edu
551000000002175,936,1,2029,Visa,drowter2w@nsu.edu
551000000002176,656,9,2028,Visa,tosgorby5g@nsu.edu
551000000002177,371,2,2032,Visa,egriffittsdg@nsu.edu
551000000002178,614,10,2031,Visa,ghammentsjg@nsu.edu
551000000002179,789,11,2028,Visa,sshark8p@nsu.edu
551000000002180,386,8,2029,Visa,acooney1c@nsu.edu
551000000002181,908,6,2029,Visa,dfydo4i@nsu.edu
551000000002182,349,9,2032,Visa,bvanichkov6k@nsu.edu
551000000002183,236,8,2027,Visa,mhextog@nsu.edu
551000000002184,52,12,2023,Visa,badamczewski1h@nsu.edu
551000000002185,254,6,2024,Visa,smacconaghy8p@nsu.edu
551000000002186,184,2,2031,Visa,lwoffendenf1@nsu.edu
551000000002187,603,6,2026,Visa,csisleyje@nsu.edu
551000000002188,56,4,2027,Visa,ugraingerlt@nsu.edu
551000000002189,830,6,2031,Visa,lrudkin5s@nsu.edu
551000000002190,207,9,2023,Visa,ptash8p@nsu.edu
551000000002191,233,10,2030,Visa,tcolchett9j@nsu.edu
551000000002192,890,3,2024,Visa,ituppm2@nsu.edu
551000000002193,322,7,2032,Visa,emccaughey7w@nsu.edu
551000000002194,774,10,2030,Visa,kgullivan2r@nsu.edu
551000000002195,469,7,2029,Visa,bdimondih@nsu.edu
551000000002196,529,5,2024,Visa,predittjv@nsu.edu
551000000002197,238,2,2028,Visa,abenzb9@nsu.edu
551000000002198,777,5,2024,Visa,obuckhurstdt@nsu.edu
551000000002199,306,10,2029,Visa,mnekrewse9@nsu.edu
551000000002200,71,5,2030,Visa,sfussen8z@nsu.edu
551000000002201,432,6,2030,Visa,areenex@nsu.edu
551000000002202,796,4,2028,Visa,lathelstan5b@nsu.edu
551000000002203,995,3,2025,Visa,jbingleygq@nsu.edu
551000000002204,727,1,2027,Visa,cstritton5h@nsu.edu
551000000002205,410,8,2027,Visa,tprosekc4@nsu.edu
551000000002206,915,4,2031,Visa,jdeavinb5@nsu.edu
551000000002207,684,11,2028,Visa,bforrester8r@nsu.edu
551000000002208,854,8,2032,Visa,rbazyletsgf@nsu.edu
551000000002209,826,7,2025,Visa,pmathouseda@nsu.edu
551000000002210,70,9,2032,Visa,rdollenic@nsu.edu
551000000002211,571,6,2025,Visa,hpipkin48@nsu.edu
551000000002212,109,4,2031,Visa,hschruurslb@nsu.edu
551000000002213,409,3,2027,Visa,vpaolip3@nsu.edu
551000000002214,871,8,2027,Visa,ogannanps@nsu.edu
551000000002215,676,12,2026,Visa,gcuffq8@nsu.edu
551000000002216,784,10,2032,Visa,cboichatrh@nsu.edu
551000000002217,602,1,2029,Visa,krenac6f@nsu.edu
551000000002218,326,2,2030,Visa,rhacaud78@nsu.edu
551000000002219,99,4,2023,Visa,ajeffs51@nsu.edu
551000000002220,408,6,2023,Visa,hjedras68@nsu.edu
551000000002221,954,5,2025,Visa,gscoynefn@nsu.edu
551000000002222,637,8,2025,Visa,bbrumfitt4y@nsu.edu
551000000002223,583,2,2027,Visa,dmcguggyc@nsu.edu
551000000002224,834,10,2026,Visa,dgoodbarrq@nsu.edu
551000000002225,383,1,2028,Visa,hthurber9c@nsu.edu
551000000002226,383,7,2026,Visa,oowlnerfe@nsu.edu
551000000002227,609,5,2025,Visa,mliggensao@nsu.edu
551000000002228,727,12,2032,Visa,mgorgen14@nsu.edu
551000000002229,834,6,2031,Visa,sshillama1@nsu.edu
551000000002230,938,4,2027,Visa,fschellejf@nsu.edu
